session_id,session_title,canceled,description,session_type,start_time,end_time,recorded,skill_level,speakers,room,tracks,sponsored_by,cost
1349,Finding a needle in a haystack: How to manage document-heavy investigations,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Searching for relevant evidence for a story through a never-ending pile of documents, legal forms, contracts, emails, videos, or cell phone data can be taxing and time-consuming, even for the best investigative teams out there.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">The team at Everlaw will demonstrate their tools to help with automatic transcription of audio and video (think bodycam footage, depositions, interview recordings), making documents text-searchable through optical character recognition, file management tools (like search, labeling, AI summaries), analysis tools (like data viz and topic clustering), and story-building tools (drafting, citations, and AI writing assistance). They&#39;ll show how newsrooms like the San Francisco Chronicle, ProPublica and Fast Company uncover key information using their tool.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">You&#39;ll also learn about Everlaw’s free offering for journalists, which includes unlimited users, training and support at no extra cost.</p>",Demo,2026-03-05T16:30:00.000Z,2026-03-05T17:30:00.000Z,True,Beginner,[],White River G,['Tools & Tech'],,
1350,How to turn local data into far more useful tools for your newsroom — and your audiences,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Local data like election results, campaign finance, and school budgets can become core infrastructure for your newsroom, helping reporters add context and depth to their stories that no one else will have. And while they support your editorial department, those same data tools can also help your newsroom launch useful and engaging news products. Learn about two such projects underway in Lancaster County, Pa. and at The Texas Tribune and see how they are designing and building core data infrastructure to support stronger local government coverage.</p>",Panel,2026-03-05T20:45:00.000Z,2026-03-05T21:45:00.000Z,True,Beginner,"['550537ef', 'e448be3a', 'cbfd6c9d']",White River G,['Public records'],,
1351,Excel 2: Formulas & sorting (Mac lab),False,"<p class=""mt-4 leading-relaxed text-gray-800"">Much of Excel&#39;s power comes in the form of formulas. In this class, you&#39;ll learn how to use them to analyze data with the eye of a journalist. Yes, math will be involved, but it&#39;s totally worth it! This class will show you how calculations like change, percent change, rates and ratios can beef up your reporting.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">This class will be taught on Mac computers.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">This session is good for: Anyone who is comfortable navigating Excel. Laptops will be provided.</p>",Hands-on,2026-03-07T16:30:00.000Z,2026-03-07T17:30:00.000Z,False,Beginner,['e6d1fbc2'],205,['Data analysis'],,
1352,Excel 3: Filtering & pivot tables (Mac lab),False,"<p class=""mt-4 leading-relaxed text-gray-800"">A look at the awesome power of pivot — and how to use it to analyze your dataset in minutes rather than hours. We&#39;ll work up to using a pivot table by first sorting and filtering a dataset, learning how to find story ideas along the way.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">This class will be taught on Mac computers.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">This session is good for: Anyone familiar with formulas, sorting and filtering in Excel or another spreadsheet program. Laptops will be provided.</p>",Hands-on,2026-03-07T20:45:00.000Z,2026-03-07T21:45:00.000Z,False,Beginner,['980642d6'],205,['Data analysis'],,
1354,The art of the data FOIA,False,"<p class=""mt-4 leading-relaxed text-gray-800"">In this session, learn how to get exactly what you want from government agencies, in the format you want it in, and with all the fields you want. This hands-on session is great for beginners and anyone who wants to polish their FOIA skills. Attendees will need to bring their own laptop (no tablets) to participate in this class.</p>",Hands-on,2026-03-06T20:45:00.000Z,2026-03-06T21:45:00.000Z,False,Beginner,[],202,['Public records'],,
1355,How to get a pile of documents processed for machine learning,False,,Hands-on,2026-03-07T15:15:00.000Z,2026-03-07T16:15:00.000Z,False,Beginner,['2c309cfc'],205,"['AI', 'Public records', 'Tools & Tech']",,
1356,Today's News for Tomorrow Q&A,,,Demo,2026-03-08T15:30:00.000Z,2026-03-08T16:30:00.000Z,True,Beginner,['2d2656aa'],White River D,"['Local', 'Tools & Tech']",,
1357,AI tools journalists can use ethically,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Artificial intelligence is reshaping how media-related professionals work, make decisions, and tell stories. From content creation and audience analysis to workflow automation and risk management, AI is no longer theoretical— it is embedded in daily practice.This session focuses on how media professionals are using AI tools responsibly. Participants will explore real-world applications, understand limitations and risks, and discuss how to integrate AI without sacrificing clarity, credibility, or values.</p>",Demo,2026-03-08T13:00:00.000Z,2026-03-08T14:00:00.000Z,True,Beginner,['49f34571'],White River D,"['AI', 'Tools & Tech']",,
1358,Investigating the Epstein Files,False,,,2026-03-06T19:30:00.000Z,2026-03-06T20:30:00.000Z,True,Beginner,"['f25bb759', '35ca5e61', '05fe1c3c', '03bb30e6', 'bc201430']",White River E,['Story ideas'],,
1359,Google Trends for election coverage,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Learn how to use Google Trends to track search interest in real-time and support election coverage. We’ll show you how to watch for major spikes in searches, get national and regional-level data and use search insights to find inspiration for your next story.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">This session is sponsored by Google Trends. IRE retains control of content, including the topic and speaker selection, for all conference sessions.</p>",Demo,2026-03-05T22:00:00.000Z,2026-03-05T23:00:00.000Z,True,Beginner,['413f3822'],White River G,"['Tools & Tech', 'Story ideas']",,
1360,IRE student chapter meetup,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Are you a member of one of IRE&#39;s new student chapters? Interested in starting one on your campus? Or just want to find other students to hang with during lunch?</p>
<p class=""mt-4 leading-relaxed text-gray-800"">Grab your lunch and bring it with you to our student chapter meetup!</p>
<p class=""mt-4 leading-relaxed text-gray-800"">Members from IRE&#39;s student chapters will share ideas for getting organized and planning successful programming. We&#39;ll discuss what&#39;s been working, what hasn&#39;t, and any hurdles you&#39;re facing to getting started!</p>",Networking,2026-03-06T17:30:00.000Z,2026-03-06T19:15:00.000Z,False,,[],White River B,[],,
1361,The art of networking - and why it's vital,False,"<p class=""mt-4 leading-relaxed text-gray-800"">What networking isn&#39;t: Collecting business cards and letting them gather dust in your desk drawer. What netowrking is: A way to build two-way relationships that turn into long-term connections. This workshop offers tips on creating the perfect elevator pitch to introduce yourself, finding the right people to meet and starting to build mutually beneficial conversations that translate into opportunities, collaborators and purposeful long-term connections.</p>",Panel,2026-03-06T20:45:00.000Z,2026-03-06T21:45:00.000Z,True,,['49f34571'],White River D,['Career'],,
1362,Office Hours: one-on-ones with managers,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Looking for specific feedback on a cover letter or portfolio piece? Maybe you want to wordsmith a section of your resume or update your bio. <a href=""https://docs.google.com/forms/d/e/1FAIpQLScOrShD3_U1n5xnSSWYQQp9_uOQviAUOVnu3ThKbBCgPsG78Q/viewform"" class=""text-indigo-600 hover:underline font-bold"">Sign up</a> for a 20-min one-on-one session with a manager or newsroom leader with expertise in data, editing, investigations, career pathways and more</p>",One-on-one,2026-03-07T15:15:00.000Z,2026-03-07T17:30:00.000Z,False,,[],White River Foyer,['Career'],,
1363,Python classes kick ass(es),False,"<p class=""mt-4 leading-relaxed text-gray-800"">Tired of chasing global variables through a bajillion lines of linear code? Piling up dozens of functions that never seem to cohere into an efficient workflow? There&#39;s a better way! Discover how to model your data with custom Python classes, creating reusable blueprints that make your code easier to read and harder to break.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">This session is good for folks who are comfortable writing basic Python scripts, including custom functions, but are new to object-oriented programming.</p>",Hands-on,2026-03-08T15:30:00.000Z,2026-03-08T16:30:00.000Z,False,Intermediate,['2e603491'],201,[],,
1364,Quick-hit investigations,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Learn strategies, story ideas, resources and tips for watchdog stories on a variety of beats. You&#39;ll get tips on how to produce meaty enterprise stories that take days or weeks rather than months.</p>",Panel,2026-03-08T14:15:00.000Z,2026-03-08T15:15:00.000Z,True,,"['2fa3f995', 'b754b942']",White River D,['Story ideas'],,
1365,Lunch Food Truck (Thursday),False,"<p class=""mt-4 leading-relaxed text-gray-800"">Grab some lunch from Smokey Blue BBQ. <a href=""https://smokeybluebbq.com"" class=""text-indigo-600 hover:underline font-bold"">Check out the menu here</a>.</p>

<p class=""mt-4 leading-relaxed text-gray-800"">To find the food trucs, follow the signs on Level 1 near Ballroom F.</p>",Special,2026-03-05T17:30:00.000Z,2026-03-05T19:15:00.000Z,False,,[],Follow signs near Ballroom F,['Event'],,
